Smiles,Scores,chembl_id,chembl_pref_name
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,0.515625,CHEMBL3622672,None
Cc1cc2c(Nc3ccccc3)ncnc2s1,0.5111111111111111,CHEMBL1620079,None
Cc1cccc(Nc2ncnc3c2ccc2ccccc23)c1,0.5106382978723404,CHEMBL3040860,None
CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,0.5102040816326531,CHEMBL208594,None
COc1cc2ncnc(NCc3ccccc3C)c2cc1OC,0.5102040816326531,CHEMBL1518432,None
COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OC,0.5102040816326531,CHEMBL1714813,None
COc1ccc(Nc2ncnc3sc4ccccc4c23)cc1,0.5102040816326531,CHEMBL1165237,None
COc1ccc(Nc2ncnc3ccccc23)c(OC)c1,0.5102040816326531,CHEMBL1622605,None
COc1cc2c(Nc3ccccc3F)ncnc2c(OC)c1OC,0.5098039215686274,CHEMBL228620,None
COc1ccc(Cl)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,0.5098039215686274,CHEMBL216586,None
c1ccc(Nc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1,0.5098039215686274,CHEMBL1552270,None
COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc([N+](=O)[O-])c1,0.5094339622641509,CHEMBL531117,None
c1ccc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)cc1,0.5094339622641509,CHEMBL2347527,None
CCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.509090909090909,CHEMBL63450,None
CCOC(=O)c1c(C)oc2ncnc(Nc3cccc(OC)c3)c12,0.509090909090909,CHEMBL4292203,None
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,0.5087719298245614,CHEMBL4089347,None
CCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,0.5087719298245614,CHEMBL3221264,None
CCOc1cc2ncnc(Nc3cc(S(=O)(=O)NC)ccc3OCC(F)(F)F)c2cc1OC,0.5084745762711864,CHEMBL3814998,None
COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,0.5084745762711864,CHEMBL3893363,None
CCOc1cc2ncnc(Nc3cccc(-c4nc(C(N)=O)cs4)c3)c2cc1OCC,0.5084745762711864,CHEMBL126668,None
CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,0.5084745762711864,CHEMBL14952,None
