Smiles,chembl_id,chembl_pref_name
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3cc21,CHEMBL3930270,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCC1,CHEMBL3671576,None
COC(=O)/C=C/C(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,CHEMBL3917422,None
Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(F)cc3OC(C)Cn3ccnc3C)c12,CHEMBL3951454,None
Cc1cc(N=S2(=O)CCCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(=O)N[C@H]3CCOC3)c12,CHEMBL4110477,None
COc1cc2c(Nc3ccc(NC(=O)[C@H](c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,CHEMBL4465497,None
N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,CHEMBL2158558,None
COc1cc2ncnc(Nc3ccc4c(c3)CCCN4C(=O)Nc3ccc(C(C)=O)cc3)c2cc1OC,CHEMBL4548316,None
N#Cc1cccc(NC(=S)Nc2ccc3ncnc(Nc4ccccc4)c3c2)c1,CHEMBL577263,None
CC/C=C/C(=O)Nc1cc2c(N3CCCc4ccccc43)ncnc2cc1OC,CHEMBL4159881,None
COc1cc2c(Nc3cccc4[nH]ccc34)ncnc2cc1OCCCN1CCOCC1,CHEMBL171003,None
COC(=O)CCC(=O)N1CCN(CCCOc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)CC1,CHEMBL3337921,None
CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL1088901,None
CN(c1ccccc1)c1nc(N(C)c2ccccc2)c2ccccc2n1,CHEMBL92968,None
O=S(=O)(c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)N1CCCCC1,CHEMBL2347535,None
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCCCC6)cc5)cc34)cc2Cl)c1,CHEMBL2347522,None
Cc1cc(N=S2(=O)CCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(=O)NC(C(F)(F)F)C(F)(F)F)c12,CHEMBL4108347,None
C=CC(=O)N(c1cc(F)c(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,CHEMBL4439066,None
COc1cc2ncnc(Nc3cccc(N)c3)c2cc1OC,CHEMBL3220401,None
COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-],CHEMBL3360613,None
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,CHEMBL468264,None
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCC(=O)NO,CHEMBL3758489,None
O=C(O)c1cccc(Nc2ncnc3ccccc23)c1,CHEMBL1449701,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CN(C)C)CC1,CHEMBL3671484,None
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCC(=O)NO)cc23)c1,CHEMBL3941197,None
COc1cc2ncnc(Nc3ccc4occc4c3)c2cc1OCCCCCCC(=O)NO,CHEMBL3937516,None
COc1ccccc1Nc1nc(Cl)nc2ccccc12,CHEMBL3943700,None
O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,CHEMBL4445017,None
CCOC(=O)c1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,CHEMBL3770941,None
Cc1ccccc1Nc1nc(N(C)c2ccccc2)c2cc(O)ccc2n1,CHEMBL330247,None
Cc1ccc(S(=O)(=O)Cc2nc(Nc3cccc(Br)c3)c3ccccc3n2)cc1,CHEMBL576929,None
COc1cc2nc([S+]([O-])CC(=O)Nc3ccccc3C(F)(F)F)nc(Nc3c(Cl)cc(/C=C/C#N)cc3Cl)c2cc1OC,CHEMBL4454603,None
C=CCn1c(C)nc2ccc(Nc3nc(N4CCN(C)CC4)nc4ccccc34)cc21,CHEMBL2382219,None
CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(CC)CC,CHEMBL4591886,None
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,CHEMBL1202478,None
CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL91748,None
CS(=O)(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,CHEMBL3436358,None
CCCc1nc(Nc2cccc(-c3csc(C)n3)c2)c2cc(OCC)c(OCC)cc2n1,CHEMBL125527,None
Cc1cccc(Nc2ncnc3ccccc23)c1,CHEMBL441083,None
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL193159,None
COc1cccc(Nc2ncnc3ccc(NC(=S)Nc4ccc(Cl)cc4)cc23)c1,CHEMBL576640,None
O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3763988,None
CCN(CC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,CHEMBL293064,None
ClC(Cl)(Cl)c1nc(Nc2ccc(Br)cc2Br)c2ccccc2n1,CHEMBL3969652,None
C/C=C/c1ccc(Nc2ncnc3cc(N4CCN(CCOC)CC4)c(F)cc23)cc1,CHEMBL4550134,None
CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3914599,None
O=C(/C=C/CN1CCOCC1)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,CHEMBL4569513,None
Cc1cc(N=S2(=O)CCCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(N)=O)c12,CHEMBL4108717,None
CC(NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S3(=O)CCC3)cc(F)c12)C(F)F,CHEMBL4112102,None
COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCN1CCCCC1,CHEMBL3759848,None
COC(=N)c1nc2ccc3ncnc(Nc4ccc(N(C)C)cc4)c3c2s1,CHEMBL2386768,None
COc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,CHEMBL3774910,None
COc1ccc2nc(Nc3ccccc3C)nc(N(C)c3ccccc3)c2c1,CHEMBL92850,None
CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN5CCN(C)CC5)cc34)ccc2s1,CHEMBL1163731,None
Clc1cccc(Nc2ncnc3ccc(NCc4cccnc4)cc23)c1,CHEMBL2424806,None
C/C=C/c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1,CHEMBL4203731,None
Cc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,CHEMBL1429854,None
O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2c1,CHEMBL4164089,None
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1C(=O)N1CCOCC1,CHEMBL3623280,None
O=C(O)c1nc(Nc2cc(Oc3ccccc3Br)cc([N+](=O)[O-])c2)c2ccccc2n1,CHEMBL3337564,None
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,CHEMBL4063301,None
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,CHEMBL4089347,None
CN(C)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3092313,None
COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,CHEMBL4159635,None
Fc1ccc2nc(-c3ccccc3)nc(Nc3ccccc3)c2c1,CHEMBL1818161,None
CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccn4)c3)ncnc2cc1OC,CHEMBL3919183,None
COc1cc(-c2ccc3ncnc(Nc4ccc(Cl)cc4O)c3c2)ccc1O,CHEMBL3661211,None
COc1ccc(Nc2nc(SCc3ccc(C(F)(F)F)cc3)nc3ccccc23)c(OC)c1,CHEMBL4545463,None
COc1ccc2c(c1)C(=O)NCCN2c1nc(C)nc2ccccc12,CHEMBL4455655,None
COc1ccc(Nc2ncnc3ccc(C)cc23)cc1,CHEMBL1528507,None
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,CHEMBL3806110,None
COc1ccc2ncnc(Nc3ccccc3)c2c1.Cl,CHEMBL539102,None
Clc1cc(Nc2ncnc3ccc(NC4=NC[C@@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1,CHEMBL3397276,None
Oc1ccc(Cl)cc1Nc1nc(C(F)(F)F)nc2ccccc12,CHEMBL532291,None
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C\CN(C)C,CHEMBL3357655,None
O=S(=O)(c1ccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)cc1)N1CCOCC1,CHEMBL2347555,None
COC(=O)CCCCCC(=O)N1CCN(CCCOc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)CC1,CHEMBL3337924,None
C=CC(=O)N1CCC[C@H](C(=O)Nc2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)C1,CHEMBL568266,None
COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)cc1,CHEMBL3763360,None
Cc1ccc(N(C)c2nc(Cl)nc3ccccc23)cc1,CHEMBL442575,None
Clc1cccc(Nc2ncnc3ccc(NCc4c[nH]c5ccccc45)cc23)c1,CHEMBL2424797,None
COc1cc(OC2CCOC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,CHEMBL204268,None
COc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)ccc1Br,CHEMBL4558657,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOc1ccc(C(=O)NO)cc1,CHEMBL3982861,None
OCCN1CCN(c2nc(Nc3ccc(I)cc3)c3ccccc3n2)CC1,CHEMBL3609161,None
COc1cc2c(Nc3cccc(Br)c3F)ncnc2c(OC)c1OC,CHEMBL4126606,None
COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,CHEMBL3953937,None
O=C(CCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,CHEMBL3928963,None
Nc1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3cccc(O)c3)c2c1,CHEMBL4173540,None
CCN(CC)CCNC(=N)c1nc2ccc3ncnc(Nc4ccc5c(c4)OCO5)c3c2s1,CHEMBL3987173,None
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)(C)N1[O],CHEMBL1947125,None
N=C(NCc1ccncc1)c1nc2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2s1,CHEMBL3986536,None
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1,CHEMBL3759203,None
COc1ccc(-c2ccc3ncnc(Nc4cccc5[nH]ncc45)c3c2)cc1C=O,CHEMBL3661274,None
CCN(CC)CCCC(C)Nc1nc(Nc2cc(Cl)cc(Cl)c2)c2ccccc2n1,CHEMBL417307,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(COC(=O)c2ccccc2)n1,CHEMBL3900567,None
COc1cc2ncnc(Nc3ccc(NC(C)=O)c(C)c3)c2cc1OC.Cl,CHEMBL3221263,None
COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCCCC(=O)NO,CHEMBL3759853,None
Fc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1Cl,CHEMBL2158553,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CCl)c4)ncnc3cc2OC)CC1,CHEMBL3916751,None
CCOc1cc2nc(CN)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,CHEMBL127354,None
COc1cc2ncnc(Nc3ccc([18F])cc3)c2cc1OC,CHEMBL1774649,None
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL384407,GW616030X
Brc1ccc2ncnc(Nc3ccc(N4CCOCC4)cc3)c2c1,CHEMBL1459296,None
CCCCc1nc(Cl)c(CO)n1CCCOc1cc2c(Nc3ccc(OC)cc3)ncnc2cc1OC,CHEMBL557644,None
CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL4087241,None
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,CHEMBL207037,None
ClC(Cl)(Cl)c1nc(Nc2ccccc2)c2ccccc2n1,CHEMBL551727,None
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,CHEMBL3883534,None
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccccc3Cl)c2c1)C(=O)OCC,CHEMBL2347226,None
COc1cc2c(Nc3ccc(Br)cc3)ncnc2cc1OCC1CN(C(=O)OC(C)(C)C)CCO1,CHEMBL3322976,None
O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1cccc(Br)c1,CHEMBL3586184,None
Cl.Oc1cccc(Nc2nc(-c3ccccc3Cl)nc3ccccc23)c1,CHEMBL1487749,None
CCOC(=O)c1ccc(NC(=O)Nc2cccc3c(Nc4cc(OC)cc(OC)c4)ncnc23)cc1,CHEMBL3900062,None
COc1cc2ncnc(Nc3ccc4c(c3)CCC4)c2cc1OC.Cl,CHEMBL555797,None
CN(C)CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL485303,None
FC(F)(F)c1cc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc(C(F)(F)F)c1,CHEMBL4063757,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC(N)=O)CCO1,CHEMBL3916567,None
COc1cc2ncnc(Nc3ccc(C)c(Br)c3)c2cc1OC,CHEMBL1277434,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNCC(C)=O,CHEMBL3671554,None
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnn1,CHEMBL357815,None
CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)NC5CC5)cc4)ncnc3c2)CC1,CHEMBL1934324,None
Cc1cc(N=S2(=O)CCC2)cc2ncnc(Nc3ccc(Cl)cc3O[C@H](C)C(=O)N[C@@H](C)C(F)(F)F)c12,CHEMBL4111236,None
COC(=O)CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3979195,None
CCc1ccc(Nc2ncnc3ccc([N+](=O)[O-])cc23)cc1,CHEMBL3759644,None
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(N)=O,CHEMBL376967,None
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,CHEMBL280757,None
COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCCN1CCCNCC1,CHEMBL3799971,None
CN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,CHEMBL3974328,None
COc1cc2c(Nc3cccc4c3OCCO4)ncnc2cc1OCCCN1CCOCC1,CHEMBL171423,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(CN2CCOCC2)no1,CHEMBL3944984,None
CCN(CC)C(=O)c1ccc(Nc2nc(C(F)(F)F)nc3ccccc23)cc1,CHEMBL4556725,None
COCCOc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1NC(=O)[C@@H]1CCCN1,CHEMBL523122,None
S=C(Nc1ccc(Br)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL4088760,None
CN(C)CCC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL3808905,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1C(=O)c2ccccc2C1=O,CHEMBL3909626,None
Cc1cc(F)ccc1Nc1nc(N(C)c2ccccc2)c2cc(OCCN(C)C)ccc2n1,CHEMBL93343,None
O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL3637894,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,CHEMBL3219503,None
Cc1cc(N=S2(=O)CCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(=O)NC34CC(C3)C4)c12,CHEMBL4114152,None
C=CC(=O)N1CCC[C@H]1C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2c1,CHEMBL571945,None
O=C(/C=C/c1cccs1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL1812557,None
COc1cc(N=S2(=O)CCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(=O)NCC#N)c12,CHEMBL4109753,None
CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3040455,None
C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,CHEMBL428777,None
Clc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL1075626,None
c1ccc(COc2cccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCO5)c2)cc1,CHEMBL4517374,None
CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,CHEMBL3814635,None
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(N2CCCC2)CC1,CHEMBL3092301,None
Oc1cc(Nc2ncnc3ccc(-c4ccc(Cl)cc4)cc23)c(F)cc1F,CHEMBL3665861,None
C[C@@H](C#N)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S3(=O)CCC3)cc(C(F)F)c12,CHEMBL3951911,None
N#Cc1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,CHEMBL4081708,None
C=C(CN1CCOCC1)C(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,CHEMBL3920112,None
CC(C)(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(N)=O,CHEMBL518750,None
COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,CHEMBL3759754,None
O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL3740910,None
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCOCC1,CHEMBL4164812,None
C[C@H]1[C@H](OCCCCCOc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CHEMBL4533121,None
CN(C)c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,CHEMBL602537,None
COc1cc(Nc2ncnc3ccc(-c4ccc(S(=O)(=O)N5CCOCC5)cc4)cc23)ccc1OCc1cccc(F)c1,CHEMBL2347532,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CC=CC1,CHEMBL3671577,None
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCSCCO4)c1,CHEMBL2087357,None
Clc1ccc2ncnc(Nc3ccc([C@H]4CNCCO4)cc3)c2c1,CHEMBL3701949,None
CCOC(=O)CN(C)CC#Cc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL4279771,None
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL3962233,None
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(=O)CCCCC1SCC2NC(=O)NC21,CHEMBL200085,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,CHEMBL3357635,None
C=CC(=O)N1CCCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,CHEMBL3958394,None
NC(=O)c1nc2ccc3ncnc(Nc4ccc(Cl)cc4Cl)c3c2s1,CHEMBL3940669,None
COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC.Cl,CHEMBL1824298,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(F)(F)F,CHEMBL3671501,None
C[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL4080555,None
COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCCN1CCCC1,CHEMBL3800542,None
O=C(/C=C/Cn1ccnc1)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,CHEMBL4446326,None
CC(C)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(Cl)c12,CHEMBL4113568,None
COC(=O)c1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,CHEMBL3220400,None
COc1ccc(Nc2ncnc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc23)cc1,CHEMBL513356,None
O=C(COc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)N1CCOCC1,CHEMBL402658,None
CCOc1cc2ncnc(Nc3cccc(-c4csc(NC)n4)c3)c2cc1OCC,CHEMBL443033,None
CCS(=O)(=O)Cc1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1,CHEMBL273811,None
COc1cc2ncnc(Nc3cc(OC)c(OC(C)(C)C)c(OC)c3)c2cc1OC,CHEMBL444324,None
O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL3814882,None
COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,CHEMBL3322973,None
COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCN1CCCCC1,CHEMBL3799867,None
COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1,CHEMBL3763627,None
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL4086459,None
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C#N)c4)ncnc3cc2OC)C1,CHEMBL3896002,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)OC,CHEMBL3671535,None
COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)c(OC)c1,CHEMBL1320061,None
O=[N+]([O-])c1cccc(-n2cc(-c3cccc(Nc4ncnc5cc6c(cc45)OCO6)c3)nn2)c1,CHEMBL4588686,None
CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL3899132,None
Cc1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1,CHEMBL1197967,None
COc1cccc2c(Nc3ccccc3C)nc(N)nc12,CHEMBL421554,None
NS(=O)(=O)c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,CHEMBL3770103,None
C[C@H](CN(C)C)Oc1cccc2ncnc(Nc3ccc(OCc4cnccn4)c(Cl)c3)c12,CHEMBL483332,None
COc1cc2c(Nc3cccc4c3OCC4)ncnc2cc1OCCCN1CCOCC1,CHEMBL171373,None
COc1ccc(Nc2ncnc3ccc4nc(C(=N)NCc5ccccc5)sc4c23)cc1,CHEMBL3945621,None
CS(C)(=O)=Nc1cc(F)c2c(Nc3ccc(F)cc3OC(CF)CF)ncnc2c1,CHEMBL3936235,None
O=C(/C=C/CN1CC[S+]([O-])CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3622658,None
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,CHEMBL215814,GW576484X
COc1ccc(-c2nc(Nc3cccc(S(=O)(=O)F)c3)c3ccccc3n2)cc1OC,CHEMBL4161988,None
COc1cc2nc([S+]([O-])CC(=O)Nc3cccc(F)c3)nc(Nc3c(Cl)cc(/C=C/C#N)cc3Cl)c2cc1OC,CHEMBL4560342,None
Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(F)cc3OC(C)C(C)(C)C#N)c12,CHEMBL3947467,None
CC(C)c1ccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)cc1,CHEMBL4061372,None
CC(C)(C)OCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,CHEMBL3735010,None
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,CHEMBL505970,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(C)C)cc4)ncnc3cc2OC)CC1,CHEMBL3974453,None
COc1cc2c(Nc3cc(Cl)ccc3F)ncnc2cc1OCC1CN(C)CCO1,CHEMBL3949155,None
CC(C)(C)C(=O)Oc1cccc(Nc2ncnc3ccccc23)c1,CHEMBL1384176,None
COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,CHEMBL3921482,None
CC(C)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL303996,None
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,CHEMBL3914441,None
COc1cc2c(Nc3ccc(B(O)O)cc3)ncnc2c(OC)c1OC,CHEMBL4129235,None
